order_id,customer_id,order_date,order_value_kes,items,delivered_late,payment_method
ORD-526862,DL-11787,2026-02-18,5560.0,11,1,Credit
ORD-539999,DL-12663,2025-11-05,2430.0,1,1,Cash
ORD-520379,DL-11355,2026-01-30,4030.0,11,1,Credit
ORD-561635,DL-14045,2026-01-30,5240.0,8,0,Credit
ORD-502911,DL-10202,2026-06-10,10120.0,11,0,Cash
ORD-551820,DL-13420,2025-10-06,11020.0,15,0,M-Pesa
ORD-567352,DL-14430,2025-08-13,24660.0,13,0,Cash
ORD-524517,DL-11630,2026-06-15,3700.0,22,0,Bank transfer
ORD-506489,DL-10454,2026-04-19,2820.0,16,0,M-Pesa
ORD-550782,DL-13356,2026-03-20,13000.0,25,0,M-Pesa
ORD-536694,DL-12423,2025-08-21,9560.0,31,1,M-Pesa
ORD-525975,DL-11714,2025-07-21,2960.0,9,0,Credit
ORD-536451,DL-12402,2026-04-20,3850.0,23,0,M-Pesa
ORD-570456,DL-14626,2026-04-20,3770.0,6,1,Credit
ORD-514816,DL-10991,2026-06-21,4340.0,4,0,Credit
ORD-549968,DL-13316,2025-11-14,14960.0,30,0,Credit
ORD-510544,DL-10712,2026-04-06,7950.0,1,1,Credit
ORD-520241,DL-11348,2025-09-11,3710.0,26,0,Bank transfer
ORD-564095,DL-14219,2026-04-06,4880.0,16,0,Credit
ORD-544619,DL-12956,2025-09-27,11510.0,16,1,M-Pesa
ORD-535346,DL-12325,2026-05-14,6160.0,1,0,M-Pesa
ORD-521843,DL-11452,2026-04-12,1330.0,39,0,Bank transfer
ORD-557716,DL-13778,2026-01-22,4370.0,11,0,M-Pesa
ORD-568183,DL-14486,2025-08-15,2120.0,10,0,Credit
ORD-513117,DL-10874,2026-06-04,13020.0,7,0,M-Pesa
ORD-545446,DL-13020,2026-01-02,7010.0,14,0,Credit
ORD-517396,DL-11161,2026-02-13,4410.0,10,0,Credit
ORD-535602,DL-12341,2025-12-18,8990.0,3,0,Bank transfer
ORD-569788,DL-14581,2026-04-26,6920.0,39,0,Credit
ORD-509669,DL-10649,2026-02-27,9900.0,30,0,Bank transfer
ORD-524261,DL-11615,2025-07-31,2400.0,36,0,Bank transfer
ORD-510700,DL-10724,2025-12-02,1310.0,28,0,Credit
ORD-571425,DL-14687,2026-03-25,4080.0,7,0,Cash
ORD-539803,DL-12648,2026-02-17,3730.0,1,0,Credit
ORD-566793,DL-14394,2025-08-31,9500.0,28,0,Bank transfer
ORD-533212,DL-12200,2025-11-10,3220.0,39,0,Credit
ORD-554081,DL-13557,2025-09-01,1670.0,28,0,Cash
ORD-502310,DL-10160,2025-07-09,2690.0,22,0,Bank transfer
ORD-555653,DL-13658,2026-05-11,4750.0,24,1,Credit
ORD-533849,DL-12237,2025-12-22,2040.0,9,1,M-Pesa
ORD-575204,DL-14925,2026-06-13,6620.0,31,0,M-Pesa
ORD-555661,DL-13658,2026-02-19,6240.0,21,0,Credit
ORD-538997,DL-12593,2026-02-23,8310.0,6,1,Bank transfer
ORD-574588,DL-14888,2026-06-14,5260.0,22,0,M-Pesa
ORD-540447,DL-12689,2025-11-05,6900.0,17,0,M-Pesa
ORD-519136,DL-11279,2025-12-27,2280.0,12,0,Bank transfer
ORD-560959,DL-14010,2025-07-04,3920.0,6,0,Cash
ORD-539150,DL-12604,2025-11-15,4230.0,31,0,M-Pesa
ORD-567080,DL-14413,2025-10-18,3800.0,25,1,M-Pesa
ORD-502523,DL-10172,2026-01-09,27610.0,21,0,Cash
ORD-524530,DL-11630,2026-01-01,3790.0,10,1,M-Pesa
ORD-528692,DL-11894,2025-07-13,3220.0,24,0,Cash
ORD-536131,DL-12383,2026-04-21,8110.0,28,1,M-Pesa
ORD-525109,DL-11660,2025-11-27,2630.0,8,0,M-Pesa
ORD-551385,DL-13395,2026-05-07,7460.0,25,1,M-Pesa
ORD-523205,DL-11540,2026-02-14,5450.0,20,0,Credit
ORD-528446,DL-11882,2025-07-22,5710.0,38,0,Cash
ORD-510137,DL-10683,2026-06-07,5040.0,6,0,Credit
ORD-561914,DL-14069,2025-10-04,3530.0,8,0,M-Pesa
ORD-528346,DL-11875,2025-12-08,3230.0,12,1,Bank transfer
ORD-520705,DL-11373,2025-08-05,5030.0,33,0,M-Pesa
ORD-547240,DL-13136,2026-06-01,2240.0,38,1,M-Pesa
ORD-566939,DL-14402,2025-09-24,2660.0,9,0,M-Pesa
ORD-554730,DL-13598,2025-09-02,3740.0,1,0,M-Pesa
ORD-574560,DL-14887,2025-09-08,1790.0,29,0,M-Pesa
ORD-503773,DL-10263,2026-03-26,4370.0,25,0,M-Pesa
ORD-549117,DL-13260,2026-04-22,9970.0,25,0,M-Pesa
ORD-535301,DL-12322,2026-05-13,13610.0,36,0,Cash
ORD-528749,DL-11898,2025-07-29,1740.0,38,0,M-Pesa
ORD-574793,DL-14899,2026-06-22,9680.0,15,0,Cash
ORD-543291,DL-12881,2025-10-21,3970.0,4,0,Credit
ORD-551063,DL-13373,2025-08-22,8940.0,21,1,M-Pesa
ORD-507980,DL-10529,2025-12-14,10940.0,1,1,Credit
ORD-546443,DL-13089,2025-10-24,9180.0,23,0,M-Pesa
ORD-547693,DL-13165,2025-07-26,12580.0,36,0,Cash
ORD-518878,DL-11270,2026-06-09,2620.0,39,0,M-Pesa
ORD-547113,DL-13131,2026-01-27,7280.0,15,0,Credit
ORD-557207,DL-13748,2025-09-30,5760.0,12,1,Credit
ORD-570129,DL-14603,2025-08-09,4390.0,8,0,M-Pesa
ORD-503079,DL-10213,2026-05-28,3160.0,35,1,M-Pesa
ORD-539894,DL-12654,2025-12-07,4730.0,35,0,Cash
ORD-571373,DL-14686,2026-03-06,2550.0,19,0,M-Pesa
ORD-519470,DL-11301,2026-02-01,3050.0,20,1,Credit
ORD-505919,DL-10421,2026-02-10,8360.0,31,0,Bank transfer
ORD-504198,DL-10290,2025-12-21,11720.0,2,0,M-Pesa
ORD-500261,DL-10016,2025-11-06,4080.0,21,1,Credit
ORD-548700,DL-13231,2025-11-25,6400.0,26,0,M-Pesa
ORD-531178,DL-12064,2026-03-20,1370.0,30,0,Cash
ORD-534420,DL-12268,2026-03-09,7480.0,2,1,M-Pesa
ORD-541575,DL-12765,2026-05-23,2630.0,6,0,M-Pesa
ORD-504827,DL-10339,2026-06-29,7630.0,25,0,Cash
ORD-524662,DL-11633,2025-11-30,7580.0,20,0,Bank transfer
ORD-526423,DL-11751,2025-11-13,9670.0,34,0,M-Pesa
ORD-541989,DL-12789,2025-07-13,1370.0,35,0,Credit
ORD-533681,DL-12222,2025-10-29,3470.0,17,0,M-Pesa
ORD-569452,DL-14561,2025-09-21,9330.0,9,0,Bank transfer
ORD-500869,DL-10064,2026-01-23,10620.0,22,0,M-Pesa
ORD-528731,DL-11896,2026-01-16,3550.0,10,0,M-Pesa
ORD-565349,DL-14303,2026-06-14,2650.0,9,0,Credit
ORD-501973,DL-10139,2025-10-16,3800.0,24,0,M-Pesa
ORD-542734,DL-12841,2026-03-09,6040.0,4,0,M-Pesa
ORD-547835,DL-13174,2025-10-10,9280.0,10,0,M-Pesa
ORD-525556,DL-11692,2026-03-10,9150.0,16,0,M-Pesa
ORD-543926,DL-12918,2026-04-09,1500.0,13,1,Credit
ORD-513976,DL-10929,2026-05-05,5700.0,18,0,M-Pesa
ORD-542196,DL-12802,2026-05-16,1360.0,29,0,M-Pesa
ORD-500758,DL-10053,2026-04-18,16330.0,2,0,Bank transfer
ORD-513411,DL-10894,2025-08-11,2390.0,10,0,M-Pesa
ORD-525446,DL-11688,2026-05-16,6220.0,4,0,Cash
ORD-500039,DL-10003,2026-04-18,3520.0,17,0,Credit
ORD-500894,DL-10067,2026-04-18,2920.0,30,0,M-Pesa
ORD-537011,DL-12443,2025-08-01,6770.0,24,0,M-Pesa
ORD-538669,DL-12566,2025-07-09,4300.0,16,0,Credit
ORD-539591,DL-12637,2026-04-10,14620.0,12,0,M-Pesa
ORD-565037,DL-14283,2026-01-03,6750.0,17,1,M-Pesa
ORD-571828,DL-14718,2026-04-07,4190.0,25,0,M-Pesa
ORD-524385,DL-11622,2025-12-24,7650.0,5,0,Bank transfer
ORD-538353,DL-12544,2026-02-11,2920.0,38,1,M-Pesa
ORD-526883,DL-11788,2025-10-07,7570.0,27,0,Credit
ORD-501034,DL-10078,2026-04-05,1340.0,4,0,Credit
ORD-527613,DL-11839,2026-05-06,5740.0,1,0,Bank transfer
ORD-518390,DL-11235,2025-10-08,7070.0,29,0,Bank transfer
ORD-513011,DL-10869,2026-01-25,5830.0,11,0,Cash
ORD-524511,DL-11630,2026-02-16,5470.0,20,0,M-Pesa
ORD-564982,DL-14281,2025-10-24,3810.0,24,0,Credit
ORD-502163,DL-10150,2025-07-24,8680.0,5,0,Cash
ORD-504340,DL-10302,2026-01-25,2480.0,15,1,Cash
ORD-526543,DL-11758,2026-01-15,4850.0,39,0,M-Pesa
ORD-537688,DL-12495,2026-03-12,8410.0,36,1,M-Pesa
ORD-538339,DL-12543,2025-08-10,10440.0,10,0,Credit
ORD-551715,DL-13415,2026-04-30,8460.0,6,0,Bank transfer
ORD-566291,DL-14365,2026-04-12,7520.0,13,0,Bank transfer
ORD-567938,DL-14474,2025-10-07,7220.0,3,1,Credit
ORD-565458,DL-14313,2026-01-29,1020.0,35,0,M-Pesa
ORD-500307,DL-10021,2026-02-08,2030.0,37,0,M-Pesa
ORD-560542,DL-13982,2026-02-15,1390.0,28,0,M-Pesa
ORD-576229,DL-14981,2025-08-04,3940.0,31,0,Credit
ORD-504650,DL-10326,2026-02-06,5480.0,18,0,M-Pesa
ORD-504719,DL-10331,2026-05-16,5840.0,13,0,Bank transfer
ORD-547956,DL-13182,2025-12-27,6490.0,21,0,Credit
ORD-548049,DL-13187,2025-07-22,6970.0,9,0,M-Pesa
ORD-509258,DL-10622,2026-01-21,3550.0,10,0,M-Pesa
ORD-543890,DL-12915,2026-03-26,10080.0,23,0,M-Pesa
ORD-514269,DL-10953,2025-11-04,2950.0,15,0,M-Pesa
ORD-517387,DL-11161,2026-02-09,7310.0,33,0,Credit
ORD-530284,DL-11998,2026-06-23,5640.0,38,1,M-Pesa
ORD-556833,DL-13728,2025-09-28,2290.0,5,0,M-Pesa
ORD-520253,DL-11348,2025-11-10,3310.0,22,1,Bank transfer
ORD-555136,DL-13624,2025-07-10,15420.0,19,0,Credit
ORD-544350,DL-12942,2025-10-29,8540.0,26,0,Credit
ORD-504591,DL-10322,2025-11-29,2700.0,32,1,M-Pesa
ORD-546128,DL-13066,2026-06-14,6280.0,7,0,Bank transfer
ORD-509292,DL-10626,2025-11-04,2160.0,38,0,M-Pesa
ORD-547637,DL-13161,2025-10-31,11580.0,33,0,Cash
ORD-546884,DL-13113,2025-08-18,10290.0,16,1,Credit
ORD-543306,DL-12881,2026-02-06,13480.0,13,0,Bank transfer
ORD-565609,DL-14323,2026-06-23,7670.0,15,0,M-Pesa
ORD-501163,DL-10090,2025-10-22,9310.0,23,0,M-Pesa
ORD-533837,DL-12237,2026-01-24,3050.0,32,0,Credit
ORD-528681,DL-11894,2025-09-26,3240.0,10,0,Credit
ORD-530167,DL-11986,2026-03-02,2790.0,18,1,M-Pesa
ORD-527910,DL-11853,2026-01-27,5920.0,32,1,M-Pesa
ORD-565495,DL-14316,2025-11-20,4260.0,38,1,M-Pesa
ORD-513251,DL-10886,2026-01-06,4580.0,34,1,Cash
ORD-556248,DL-13690,2025-07-02,8850.0,15,0,Credit
ORD-502840,DL-10198,2026-03-21,10420.0,1,1,Bank transfer
ORD-527053,DL-11802,2026-06-22,2330.0,24,0,M-Pesa
ORD-507915,DL-10524,2025-08-05,9290.0,35,1,Credit
ORD-551878,DL-13424,2026-06-07,10380.0,35,0,Credit
ORD-552143,DL-13444,2025-11-10,4690.0,15,0,Bank transfer
ORD-566126,DL-14353,2025-08-31,3660.0,17,0,Credit
ORD-532421,DL-12145,2026-01-14,4150.0,37,1,Credit
ORD-555614,DL-13655,2026-04-25,48100.0,25,0,Credit
ORD-507961,DL-10527,2025-08-12,4040.0,2,0,M-Pesa
ORD-569801,DL-14582,2026-06-12,4170.0,37,0,M-Pesa
ORD-559723,DL-13931,2025-12-24,7410.0,18,0,M-Pesa
ORD-504614,DL-10325,2025-08-01,5070.0,19,1,Credit
ORD-503349,DL-10229,2026-05-24,3920.0,3,1,Bank transfer
ORD-533152,DL-12196,2025-12-20,9710.0,36,0,Credit
ORD-501502,DL-10109,2025-09-05,4620.0,15,0,M-Pesa
ORD-545715,DL-13034,2026-06-18,6500.0,7,0,Bank transfer
ORD-534564,DL-12274,2026-06-04,3430.0,38,0,M-Pesa
ORD-512174,DL-10813,2026-04-04,2190.0,24,0,Credit
ORD-506761,DL-10466,2026-04-14,4240.0,8,1,Cash
ORD-528655,DL-11893,2025-11-26,4820.0,1,1,M-Pesa
ORD-565954,DL-14344,2026-03-28,2250.0,24,0,Credit
ORD-531416,DL-12082,2026-06-04,3800.0,22,0,Cash
ORD-531747,DL-12101,2025-11-15,3530.0,13,1,Cash
ORD-565286,DL-14298,2026-04-03,2150.0,9,0,Credit
ORD-544561,DL-12952,2025-10-31,10440.0,27,1,Credit
ORD-502462,DL-10168,2025-08-18,8900.0,5,0,Credit
ORD-520151,DL-11344,2026-05-25,2170.0,34,0,Credit
ORD-563849,DL-14201,2025-12-26,25090.0,31,0,M-Pesa
ORD-573886,DL-14842,2025-09-15,1470.0,19,0,Bank transfer
ORD-536213,DL-12388,2026-03-11,11100.0,23,1,Credit
ORD-551703,DL-13414,2026-01-28,5630.0,11,0,Cash
ORD-554867,DL-13605,2026-01-25,4940.0,24,1,Cash
ORD-516039,DL-11079,2026-01-26,3180.0,22,0,M-Pesa
ORD-573788,DL-14836,2026-02-21,5420.0,2,1,M-Pesa
ORD-558569,DL-13842,2026-05-23,11910.0,24,1,M-Pesa
ORD-542286,DL-12806,2025-11-16,1230.0,28,0,M-Pesa
ORD-534569,DL-12275,2025-11-18,2700.0,8,0,Bank transfer
ORD-518241,DL-11227,2026-05-27,2180.0,12,0,M-Pesa
ORD-520390,DL-11356,2026-02-13,2560.0,30,0,Cash
ORD-573045,DL-14795,2026-05-13,2620.0,18,0,M-Pesa
ORD-557841,DL-13790,2025-08-05,2860.0,32,1,Bank transfer
ORD-548728,DL-13233,2026-02-12,2210.0,3,1,Cash
ORD-544336,DL-12942,2026-04-01,5790.0,14,0,Credit
ORD-508620,DL-10575,2025-07-25,8030.0,36,0,Credit
ORD-501446,DL-10105,2025-08-18,9370.0,19,1,M-Pesa
ORD-513595,DL-10905,2026-04-30,3170.0,17,0,Bank transfer
ORD-532126,DL-12131,2025-07-18,3110.0,33,0,Credit
ORD-511150,DL-10751,2025-08-04,4210.0,8,0,Cash
ORD-561081,DL-14013,2026-03-17,2480.0,31,0,Credit
ORD-508812,DL-10585,2026-04-07,7380.0,3,0,Credit
ORD-501490,DL-10109,2025-10-07,7900.0,26,0,Bank transfer
ORD-562065,DL-14077,2025-09-12,8020.0,18,0,Credit
ORD-515627,DL-11042,2026-05-12,4080.0,27,0,Bank transfer
ORD-570499,DL-14630,2025-10-13,2250.0,25,0,Bank transfer
ORD-554009,DL-13549,2026-04-09,7710.0,15,0,Credit
ORD-552321,DL-13454,2026-03-29,2770.0,10,0,Cash
ORD-576190,DL-14979,2025-07-13,13770.0,31,0,Cash
ORD-558255,DL-13819,2026-06-14,3470.0,25,1,M-Pesa
ORD-543169,DL-12871,2026-02-18,5930.0,20,0,M-Pesa
ORD-543772,DL-12910,2025-08-02,4700.0,3,0,Credit
ORD-558675,DL-13849,2026-04-08,10970.0,18,1,M-Pesa
ORD-508137,DL-10539,2026-05-21,3750.0,25,0,M-Pesa
ORD-538202,DL-12534,2026-06-28,6280.0,15,0,M-Pesa
ORD-501452,DL-10106,2026-04-01,7280.0,11,1,Credit
ORD-524705,DL-11635,2026-04-03,3920.0,5,0,Credit
ORD-518349,DL-11234,2026-03-17,10460.0,6,0,Credit
ORD-540910,DL-12722,2026-05-26,7580.0,37,0,Credit
ORD-535403,DL-12330,2025-10-24,1120.0,10,0,M-Pesa
ORD-546697,DL-13099,2025-11-17,2450.0,37,0,Credit
ORD-535366,DL-12326,2025-11-19,4200.0,39,1,Bank transfer
ORD-508232,DL-10547,2026-03-23,4030.0,20,1,M-Pesa
ORD-561990,DL-14073,2025-09-02,3100.0,19,0,Credit
ORD-504699,DL-10329,2025-09-19,8940.0,11,0,Credit
ORD-501767,DL-10128,2026-02-06,4200.0,37,0,Credit
ORD-559179,DL-13891,2026-04-07,13690.0,28,1,M-Pesa
ORD-511762,DL-10780,2026-03-05,4130.0,26,0,Bank transfer
ORD-535460,DL-12336,2026-04-15,2210.0,3,0,M-Pesa
ORD-567307,DL-14428,2026-04-07,3340.0,23,1,Bank transfer
ORD-567346,DL-14430,2026-01-22,8550.0,32,0,M-Pesa
ORD-517184,DL-11148,2025-10-31,2390.0,3,1,M-Pesa
ORD-541191,DL-12738,2026-02-28,12740.0,18,0,M-Pesa
ORD-521228,DL-11411,2026-05-16,2320.0,29,0,M-Pesa
ORD-509512,DL-10638,2026-02-12,4910.0,8,0,Credit
ORD-530283,DL-11998,2026-06-16,6330.0,5,0,Bank transfer
ORD-538851,DL-12578,2026-01-04,1650.0,15,0,M-Pesa
ORD-537732,DL-12499,2026-02-28,3820.0,20,1,Bank transfer
ORD-562668,DL-14125,2025-09-27,1190.0,27,0,M-Pesa
ORD-530067,DL-11980,2025-11-16,3870.0,14,0,M-Pesa
ORD-520615,DL-11370,2026-06-03,21680.0,15,0,M-Pesa
ORD-553303,DL-13513,2025-12-04,16580.0,6,0,Cash
ORD-501959,DL-10138,2026-04-19,1500.0,29,0,M-Pesa
ORD-567791,DL-14462,2026-03-26,9410.0,2,0,Credit
ORD-522355,DL-11483,2025-12-30,5710.0,28,0,Credit
ORD-560516,DL-13980,2026-05-15,4090.0,22,0,Bank transfer
ORD-539055,DL-12597,2025-12-31,3980.0,37,0,Credit
ORD-551988,DL-13435,2026-02-10,33380.0,38,0,Credit
ORD-524695,DL-11635,2026-06-01,6310.0,26,0,Bank transfer
ORD-568252,DL-14491,2026-02-22,2040.0,28,0,M-Pesa
ORD-553836,DL-13543,2026-03-01,1370.0,38,0,M-Pesa
ORD-522365,DL-11483,2025-09-11,1980.0,12,1,Credit
ORD-536061,DL-12379,2026-03-30,3740.0,35,0,Credit
ORD-527545,DL-11835,2026-03-11,14270.0,9,0,M-Pesa
ORD-558630,DL-13846,2026-03-03,8650.0,9,0,M-Pesa
ORD-569187,DL-14548,2026-03-17,3750.0,1,1,M-Pesa
ORD-574502,DL-14882,2025-08-12,2160.0,8,0,Bank transfer
ORD-562801,DL-14133,2025-12-10,16970.0,6,0,M-Pesa
ORD-531208,DL-12068,2025-08-14,6320.0,32,0,Credit
ORD-514387,DL-10957,2026-04-26,7490.0,31,0,M-Pesa
ORD-569817,DL-14583,2025-11-06,9100.0,28,1,M-Pesa
ORD-525987,DL-11715,2026-02-20,11720.0,33,0,Bank transfer
ORD-550352,DL-13336,2026-06-24,12640.0,8,0,M-Pesa
ORD-510840,DL-10731,2025-11-01,7560.0,24,0,Credit
ORD-535443,DL-12335,2026-05-21,1750.0,15,0,Bank transfer
ORD-500445,DL-10037,2026-01-06,3240.0,30,0,M-Pesa
ORD-505908,DL-10421,2025-12-10,9750.0,3,0,M-Pesa
ORD-546398,DL-13086,2026-05-28,9510.0,26,1,M-Pesa
ORD-537603,DL-12488,2025-10-07,6500.0,31,0,M-Pesa
ORD-538944,DL-12589,2026-05-02,2610.0,24,0,Cash
ORD-538760,DL-12569,2026-03-15,11790.0,2,0,M-Pesa
ORD-507954,DL-10527,2025-09-30,4760.0,5,0,M-Pesa
ORD-564196,DL-14225,2026-04-05,6140.0,21,0,M-Pesa
ORD-536178,DL-12385,2026-03-21,47970.0,34,0,M-Pesa
ORD-575255,DL-14929,2026-04-09,5450.0,24,0,M-Pesa
ORD-550009,DL-13318,2025-12-25,17630.0,6,0,Cash
ORD-502165,DL-10150,2026-02-08,3570.0,12,0,M-Pesa
ORD-527436,DL-11825,2025-08-18,4370.0,4,0,Credit
ORD-508442,DL-10559,2026-04-12,3270.0,4,0,Credit
ORD-566536,DL-14379,2026-03-22,5680.0,2,0,Credit
ORD-552599,DL-13468,2026-04-17,3030.0,3,1,M-Pesa
ORD-542762,DL-12842,2026-02-21,2550.0,21,0,Credit
ORD-567414,DL-14435,2026-05-09,5900.0,23,0,M-Pesa
ORD-546188,DL-13073,2025-11-20,8130.0,9,0,M-Pesa
ORD-515332,DL-11023,2025-09-19,3540.0,36,0,Credit
ORD-550249,DL-13331,2025-08-11,1670.0,34,0,M-Pesa
ORD-525111,DL-11660,2026-05-24,5490.0,10,1,Bank transfer
ORD-500717,DL-10052,2026-04-27,3220.0,36,0,Credit
ORD-550420,DL-13340,2026-01-09,8360.0,19,0,M-Pesa
ORD-518096,DL-11214,2026-06-19,4590.0,20,0,Bank transfer
ORD-573468,DL-14817,2026-02-11,2100.0,23,1,Bank transfer
ORD-540324,DL-12684,2025-07-16,4360.0,2,0,Credit
ORD-548288,DL-13209,2026-01-10,1760.0,3,0,Credit
ORD-563749,DL-14195,2025-07-08,12490.0,13,0,M-Pesa
ORD-544188,DL-12936,2025-08-31,2930.0,39,1,M-Pesa
ORD-567274,DL-14426,2025-10-31,8050.0,32,0,Bank transfer
ORD-562496,DL-14114,2026-01-28,4870.0,25,1,Credit
ORD-509730,DL-10655,2025-12-20,1790.0,23,0,M-Pesa
ORD-504361,DL-10303,2026-03-23,11480.0,38,0,M-Pesa
ORD-501004,DL-10076,2026-02-01,4610.0,30,0,Credit
ORD-569257,DL-14550,2025-12-31,2520.0,35,0,Bank transfer
ORD-551833,DL-13420,2026-06-08,9070.0,5,0,Credit
ORD-529889,DL-11971,2025-08-28,6780.0,10,0,M-Pesa
ORD-561172,DL-14019,2025-09-13,2510.0,12,0,Bank transfer
ORD-538871,DL-12582,2025-08-13,4490.0,10,0,Credit
ORD-504424,DL-10306,2025-12-12,5570.0,12,0,M-Pesa
ORD-536001,DL-12372,2025-11-02,2470.0,15,1,Credit
ORD-576306,DL-14985,2026-03-01,11920.0,2,0,Bank transfer
ORD-572814,DL-14785,2026-01-03,6950.0,24,0,M-Pesa
ORD-538875,DL-12583,2026-02-10,4450.0,36,0,Bank transfer
ORD-516135,DL-11089,2025-11-30,6380.0,2,0,Credit
ORD-513275,DL-10886,2025-08-05,2910.0,10,0,Bank transfer
ORD-563003,DL-14150,2026-06-14,1910.0,17,0,Credit
ORD-540737,DL-12708,2026-04-06,7690.0,8,0,Bank transfer
ORD-517803,DL-11196,2025-12-28,4160.0,4,0,Bank transfer
ORD-556097,DL-13683,2026-05-20,5120.0,18,0,Credit
ORD-573228,DL-14803,2025-12-17,4780.0,35,1,Credit
ORD-576210,DL-14980,2026-05-09,3900.0,18,0,M-Pesa
ORD-516836,DL-11130,2026-06-09,5860.0,2,0,Credit
ORD-514117,DL-10944,2026-01-10,1500.0,16,0,Bank transfer
ORD-540008,DL-12664,2026-06-11,10400.0,25,0,Credit
ORD-531332,DL-12075,2026-06-27,8390.0,13,1,M-Pesa
ORD-506497,DL-10454,2025-11-30,2580.0,25,0,Bank transfer
ORD-520871,DL-11385,2026-06-02,3610.0,14,1,M-Pesa
ORD-521503,DL-11428,2026-05-25,3010.0,18,0,M-Pesa
ORD-573287,DL-14805,2025-08-13,4030.0,3,1,Credit
ORD-529965,DL-11975,2025-12-18,2400.0,16,0,M-Pesa
ORD-571805,DL-14717,2025-08-03,5560.0,13,1,M-Pesa
ORD-516171,DL-11094,2026-02-24,3350.0,32,0,Bank transfer
ORD-522663,DL-11505,2026-04-26,16390.0,16,0,M-Pesa
ORD-559775,DL-13932,2026-03-10,3530.0,1,0,M-Pesa
ORD-523090,DL-11534,2026-01-21,5450.0,13,0,Credit
ORD-561599,DL-14041,2026-01-02,8980.0,34,0,M-Pesa
ORD-521497,DL-11428,2026-03-26,4670.0,25,0,M-Pesa
ORD-541093,DL-12730,2026-04-10,5130.0,6,1,Bank transfer
ORD-535970,DL-12371,2025-12-21,7030.0,26,1,Cash
ORD-559181,DL-13891,2026-05-10,6520.0,26,1,Cash
ORD-539154,DL-12604,2026-01-30,2130.0,25,1,M-Pesa
ORD-514115,DL-10944,2025-11-26,2420.0,6,0,Bank transfer
ORD-547220,DL-13136,2025-09-01,3830.0,23,0,M-Pesa
ORD-523030,DL-11529,2026-01-08,8630.0,13,1,M-Pesa
ORD-562964,DL-14147,2025-11-01,2450.0,16,0,M-Pesa
ORD-502531,DL-10172,2026-06-16,22350.0,10,0,M-Pesa
ORD-574203,DL-14859,2026-06-28,8010.0,23,0,Cash
ORD-544897,DL-12987,2025-10-20,8220.0,17,0,M-Pesa
ORD-572976,DL-14793,2025-09-06,7910.0,3,0,Credit
ORD-567145,DL-14418,2025-09-14,7600.0,3,1,Cash
ORD-550607,DL-13348,2025-10-30,2940.0,23,1,M-Pesa
ORD-530201,DL-11988,2026-03-17,5340.0,39,0,M-Pesa
ORD-530702,DL-12029,2026-03-09,2570.0,31,0,Credit
ORD-560987,DL-14010,2026-05-26,12070.0,3,0,Credit
ORD-542792,DL-12846,2025-12-31,5500.0,6,0,Bank transfer
ORD-526101,DL-11724,2026-05-17,10840.0,8,0,Credit
ORD-540070,DL-12667,2026-06-02,2090.0,4,0,M-Pesa
ORD-569224,DL-14549,2026-03-10,7140.0,17,0,Credit
ORD-553882,DL-13543,2025-07-18,1610.0,7,0,M-Pesa
ORD-505173,DL-10366,2026-05-04,13980.0,35,0,Credit
ORD-525378,DL-11682,2026-02-08,2150.0,7,0,M-Pesa
ORD-501043,DL-10079,2026-01-05,5700.0,33,0,M-Pesa
ORD-525715,DL-11702,2026-03-07,2690.0,20,0,M-Pesa
ORD-570365,DL-14616,2026-04-24,4810.0,7,0,Cash
ORD-514570,DL-10972,2026-04-20,8630.0,24,1,M-Pesa
ORD-565500,DL-14316,2025-11-15,3590.0,16,0,M-Pesa
ORD-526878,DL-11788,2025-10-30,6960.0,21,0,Credit
ORD-548540,DL-13220,2026-03-16,4230.0,39,0,M-Pesa
ORD-519855,DL-11325,2026-02-22,4850.0,22,0,M-Pesa
ORD-531652,DL-12096,2025-09-28,15710.0,12,0,Cash
ORD-529044,DL-11919,2025-08-19,9390.0,30,0,Credit
ORD-519042,DL-11276,2026-06-11,12610.0,3,0,Cash
ORD-512845,DL-10856,2026-02-23,6300.0,8,1,M-Pesa
ORD-572136,DL-14739,2025-09-23,1150.0,27,0,Bank transfer
ORD-561956,DL-14072,2026-02-03,2490.0,34,1,M-Pesa
ORD-550852,DL-13360,2026-05-10,3700.0,1,1,M-Pesa
ORD-545632,DL-13028,2026-04-13,4060.0,38,0,M-Pesa
ORD-573630,DL-14826,2025-10-19,10070.0,35,0,Credit
ORD-526679,DL-11772,2026-01-26,2730.0,33,0,Cash
ORD-518798,DL-11267,2026-05-30,4730.0,36,1,Credit
ORD-574210,DL-14861,2025-12-18,2930.0,6,0,M-Pesa
ORD-546291,DL-13078,2025-11-22,5700.0,29,0,M-Pesa
ORD-555567,DL-13652,2026-01-18,5100.0,36,1,M-Pesa
ORD-531318,DL-12075,2025-12-18,5770.0,25,0,Credit
ORD-520803,DL-11379,2025-08-19,6460.0,17,1,Credit
ORD-530003,DL-11977,2026-01-07,11450.0,11,0,M-Pesa
ORD-518749,DL-11261,2026-02-23,5710.0,38,0,Cash
ORD-548656,DL-13228,2025-10-14,8510.0,27,0,M-Pesa
ORD-522550,DL-11496,2025-12-06,3430.0,14,0,Credit
ORD-508704,DL-10581,2026-05-12,13920.0,19,0,Credit
ORD-571087,DL-14666,2026-03-18,5970.0,33,0,M-Pesa
